Time,Instantaneous Solar energy Generation(kWh),Instantaneous Solar Usage (kWh),Instantaneous User Consumption (kWh),Device_1_Consumption (kW),Device_2_Consumption (kW),Device_3_Consumption (kW),Device_4_Consumption (kW),TOU rates (INR),Predicted TOU rates (1 hour ahead),Cumulative Energy Consumption,Predicted Solar Generation (kWh),Optimal Solar Usage (kWh),Optimal Grid Usage (kWh),Instantaneous Full Grid Cost (INR),Instantaneous Actual Cost (INR),Instantaneous Savings (INR),Cumulative Savings (INR),Cumulative Bill (INR),Cumulative Energy Saved (kWh),Trees Saved,Battery Level (kWh)
2/12/2024 16:37,1,0.624,0.55,0.122,0.236,0.184,0.082,10,10,282.04,1,0.55,0,5.5,0,5.5,4808.575562,1362.991292,238.83,8.908359,45.473
2/12/2024 16:42,-0.1,0,,,,,,10,10,282.04,-0.1,0,0.55,5.5,5.5,0,4808.575562,1368.491292,238.83,8.908359,45.473
2/12/2024 16:43,1,0.474,0.54,0.082,0.026,0.101,0.265,10,10,282.58,1,0.54,0,5.4,0,5.4,4813.975562,1368.491292,239.37,8.928501,45.887
2/12/2024 16:44,1,0.708,0.53,0.286,0.011,0.334,0.077,10,10,283.11,1,0.53,0,5.3,0,5.3,4819.275562,1368.491292,239.9,8.94827,46.31
2/12/2024 16:47,-0.1,0,,,,,,10,10,283.11,-0.1,0,0.53,5.3,5.3,0,4819.275562,1373.791292,239.9,8.94827,46.31
2/12/2024 16:48,-0.1,0,,,,,,10,10,283.11,-0.1,0,0.53,5.3,5.3,0,4819.275562,1379.091292,239.9,8.94827,46.31
2/12/2024 16:50,1,0.364,0.53,0.12,0.014,0.002,0.228,10,10,283.64,1,0.53,0,5.3,0,5.3,4824.575562,1379.091292,240.43,8.968039,46.733
2/12/2024 16:53,1,0.765,0.55,0.339,0.108,0.256,0.062,10,10,284.19,1,0.55,0,5.5,0,5.5,4830.075562,1379.091292,240.98,8.988554,47.138
2/12/2024 16:54,1,0.301,0.54,0.1,0.026,0.03,0.145,10,10,284.73,1,0.54,0,5.4,0,5.4,4835.475562,1379.091292,241.52,9.008696,47.552
2/12/2024 16:55,1,0.193,0.54,0.036,0.066,0.047,0.044,10,10,285.27,1,0.54,0,5.4,0,5.4,4840.875562,1379.091292,242.06,9.028838,47.966
2/12/2024 16:58,1,0.313,0.58,0.15,0.076,0.08,0.007,10,10,285.85,1,0.58,0,5.8,0,5.8,4846.675562,1379.091292,242.64,9.050472,48.344
2/12/2024 16:59,1,0.479,0.58,0.103,0.083,0.178,0.115,10,10,286.43,1,0.58,0,5.8,0,5.8,4852.475562,1379.091292,243.22,9.072106,48.722
2/12/2024 17:01,1,0.228,0.58,0.029,0.084,0.018,0.097,10,10,287.01,1,0.58,0,5.8,0,5.8,4858.275562,1379.091292,243.8,9.09374,49.1
2/12/2024 17:02,1,0.253,0.57,0.039,0.024,0.146,0.044,10,10,287.58,1,0.57,0,5.7,0,5.7,4863.975562,1379.091292,244.37,9.115001,49.487
2/12/2024 17:04,-0.1,0,,,,,,10,10,287.58,-0.1,0,0.57,5.7,5.7,0,4863.975562,1384.791292,244.37,9.115001,49.487
2/12/2024 17:07,-0.1,0,,,,,,10,10,287.58,-0.1,0,0.57,5.7,5.7,0,4863.975562,1390.491292,244.37,9.115001,49.487
2/12/2024 17:08,1.1,0.47,0.57,0.283,0.128,0.046,0.013,10,10,288.15,1.1,0.57,0,5.7,0,5.7,4869.675562,1390.491292,244.94,9.136262,49.964
2/12/2024 17:10,1.1,0.485,0.58,0.238,0.003,0.086,0.158,10,10,288.73,1.1,0.58,0,5.8,0,5.8,4875.475562,1390.491292,245.52,9.157896,50.432
2/12/2024 17:12,1.1,0.888,0.57,0.283,0.114,0.046,0.445,10,10,289.3,1.1,0.57,0,5.7,0,5.7,4881.175562,1390.491292,246.09,9.179157,50.909
2/12/2024 17:14,-0.1,0,,,,,,10,10,289.3,-0.1,0,0.57,5.7,5.7,0,4881.175562,1396.191292,246.09,9.179157,50.909
2/12/2024 17:15,-0.1,0,,,,,,10,10,289.3,-0.1,0,0.57,5.7,5.7,0,4881.175562,1401.891292,246.09,9.179157,50.909
2/12/2024 17:16,1.1,0.449,0.59,0.167,0.009,0.201,0.072,10,10,289.89,1.1,0.59,0,5.9,0,5.9,4887.075562,1401.891292,246.68,9.201164,51.368
2/12/2024 17:18,-0.1,0,,,,,,10,10,289.89,-0.1,0,0.59,5.9,5.9,0,4887.075562,1407.791292,246.68,9.201164,51.368
2/12/2024 17:21,1.1,0.408,0.59,0.126,0.038,0.112,0.132,10,10,290.48,1.1,0.59,0,5.9,0,5.9,4892.975562,1407.791292,247.27,9.223171,51.827
2/12/2024 17:22,1.1,0.716,0.56,0.293,0.089,0.134,0.2,10,10,291.04,1.1,0.56,0,5.6,0,5.6,4898.575562,1407.791292,247.83,9.244059,52.313
2/12/2024 17:25,1.1,0.491,0.57,0.035,0.187,0.127,0.142,10,10,291.61,1.1,0.57,0,5.7,0,5.7,4904.275562,1407.791292,248.4,9.26532,52.79
2/12/2024 17:28,1.1,0.654,0.57,0.344,0.074,0.152,0.084,10,10,292.18,1.1,0.57,0,5.7,0,5.7,4909.975562,1407.791292,248.97,9.286581,53.267
2/12/2024 17:29,1.1,0.803,0.57,0.382,0.049,0.32,0.052,10,10,292.75,1.1,0.57,0,5.7,0,5.7,4915.675562,1407.791292,249.54,9.307842,53.744
2/12/2024 17:31,1.1,0.802,0.58,0.019,0.243,0.292,0.248,10,10,293.33,1.1,0.58,0,5.8,0,5.8,4921.475562,1407.791292,250.12,9.329476,54.212
2/12/2024 17:32,1.1,0.863,0.57,0.136,0.41,0.231,0.086,10,10,293.9,1.1,0.57,0,5.7,0,5.7,4927.175562,1407.791292,250.69,9.350737,54.689
2/12/2024 17:33,1.1,0.476,0.57,0.173,0.24,0.013,0.05,10,10,294.47,1.1,0.57,0,5.7,0,5.7,4932.875562,1407.791292,251.26,9.371998,55.166
2/12/2024 17:37,1.1,0.641,0.57,0.112,0.203,0.064,0.262,10,10,295.04,1.1,0.57,0,5.7,0,5.7,4938.575562,1407.791292,251.83,9.393259,55.643
2/12/2024 17:38,1.1,0.246,0.58,0.04,0.08,0.046,0.08,10,10,295.62,1.1,0.58,0,5.8,0,5.8,4944.375562,1407.791292,252.41,9.414893,56.111
2/12/2024 17:40,1.1,0.493,0.56,0.079,0.173,0.142,0.099,10,10,296.18,1.1,0.56,0,5.6,0,5.6,4949.975562,1407.791292,252.97,9.435781,56.597
2/12/2024 17:41,-0.1,0,,,,,,10,10,296.18,-0.1,0,0.56,5.6,5.6,0,4949.975562,1413.391292,252.97,9.435781,56.597
2/12/2024 17:43,1.1,0.502,0.56,0.06,0.163,0.009,0.27,10,24.41011236,296.74,1.1,0.56,0,5.6,0,5.6,4955.575562,1413.391292,253.53,9.456669,57.083
2/12/2024 17:45,-0.1,0,,,,,,10,24.41011236,296.74,-0.1,0,0.56,5.6,5.6,0,4955.575562,1418.991292,253.53,9.456669,57.083
2/12/2024 17:47,1.1,0.484,0.57,0.314,0.11,0.057,0.003,10,24.41011236,297.31,1.1,0.57,0,5.7,0,5.7,4961.275562,1418.991292,254.1,9.47793,57.56
2/12/2024 17:48,-0.1,0,,,,,,10,24.41011236,297.31,-0.1,0,0.57,5.7,5.7,0,4961.275562,1424.691292,254.1,9.47793,57.56
2/12/2024 17:50,1.1,0.517,0.56,0.128,0.06,0.072,0.257,10,24.41011236,297.87,1.1,0.56,0,5.6,0,5.6,4966.875562,1424.691292,254.66,9.498818,58.046
2/12/2024 17:51,1.1,0.486,0.57,0.293,0.077,0.096,0.02,10,24.41011236,298.44,1.1,0.57,0,5.7,0,5.7,4972.575562,1424.691292,255.23,9.520079,58.523
2/12/2024 17:53,1.1,0.711,0.57,0.082,0.116,0.079,0.434,10,24.41011236,299.01,1.1,0.57,0,5.7,0,5.7,4978.275562,1424.691292,255.8,9.54134,59
2/12/2024 17:55,1.1,0.51,0.56,0.072,0.041,0.081,0.316,10,24.41011236,299.57,1.1,0.56,0,5.6,0,5.6,4983.875562,1424.691292,256.36,9.562228,59.486
2/12/2024 17:56,1.2,0.972,0.57,0.141,0.337,0.415,0.079,10,24.41011236,300.14,1.2,0.57,0,5.7,0,5.7,4989.575562,1424.691292,256.93,9.583489,60.053
2/12/2024 17:59,1.2,0.642,0.53,0.164,0.07,0.345,0.063,10,24.41011236,300.67,1.2,0.53,0,5.3,0,5.3,4994.875562,1424.691292,257.46,9.603258,60.656
2/12/2024 18:00,1.2,0.609,0.55,0.141,0.213,0.158,0.097,10,24.41011236,301.22,1.2,0.55,0,5.5,0,5.5,5000.375562,1424.691292,258.01,9.623773,61.241
2/12/2024 18:02,1.2,0.91,0.54,0.066,0.206,0.233,0.405,24.41011236,24.41011236,301.76,1.2,0.54,0,13.18146067,0,13.18146067,5013.557023,1424.691292,258.55,9.643915,61.835
2/12/2024 18:05,-0.1,0,,,,,,24.41011236,24.41011236,301.76,-0.1,0.54,0,13.18146067,0,13.18146067,5026.738483,1424.691292,259.09,9.664057,61.235
2/12/2024 18:07,1.2,0.298,0.53,0.027,0.025,0.073,0.173,24.41011236,24.41011236,302.29,1.2,0.53,0,12.93735955,0,12.93735955,5039.675843,1424.691292,259.62,9.683826,61.838
2/12/2024 18:08,1.2,0.622,0.52,0.373,0.03,0.067,0.152,24.41011236,24.41011236,302.81,1.2,0.52,0,12.69325843,0,12.69325843,5052.369101,1424.691292,260.14,9.703222,62.45
2/12/2024 18:09,1.2,0.375,0.53,0.218,0.068,0.051,0.038,24.41011236,24.41011236,303.34,1.2,0.53,0,12.93735955,0,12.93735955,5065.306461,1424.691292,260.67,9.722991,63.053
2/12/2024 18:14,1.2,0.718,0.55,0.129,0.332,0.082,0.175,24.41011236,24.41011236,303.89,1.2,0.55,0,13.4255618,0,13.4255618,5078.732023,1424.691292,261.22,9.743506,63.638
2/12/2024 18:19,1.2,0.352,0.54,0.215,0.031,0.019,0.087,24.41011236,24.41011236,304.43,1.2,0.54,0,13.18146067,0,13.18146067,5091.913483,1424.691292,261.76,9.763648,64.232
2/12/2024 18:26,1.2,0.42,0.52,0.02,0.111,0.107,0.182,24.41011236,24.41011236,304.95,1.2,0.52,0,12.69325843,0,12.69325843,5104.606742,1424.691292,262.28,9.783044,64.844
2/12/2024 18:31,1.2,0.592,0.54,0.262,0.147,0.158,0.025,24.41011236,24.41011236,305.49,1.2,0.54,0,13.18146067,0,13.18146067,5117.788202,1424.691292,262.82,9.803186,65.438
2/12/2024 18:36,1.2,0.413,0.53,0.149,0.154,0.055,0.055,24.41011236,24.41011236,306.02,1.2,0.53,0,12.93735955,0,12.93735955,5130.725562,1424.691292,263.35,9.822955,66.041
2/12/2024 18:41,1.2,0.511,0.54,0.112,0.127,0.176,0.096,24.41011236,24.41011236,306.56,1.2,0.54,0,13.18146067,0,13.18146067,5143.907023,1424.691292,263.89,9.843097,66.635
2/12/2024 18:47,1.2,0.282,0.5,0.054,0.096,0.108,0.024,24.41011236,24.41011236,307.06,1.2,0.5,0,12.20505618,0,12.20505618,5156.112079,1424.691292,264.39,9.861747,67.265
2/12/2024 18:52,1.2,0.499,0.51,0.084,0.071,0.3,0.044,24.41011236,24.41011236,307.57,1.2,0.51,0,12.4491573,0,12.4491573,5168.561236,1424.691292,264.9,9.88077,67.886
2/12/2024 18:57,1.2,0.412,0.5,0.199,0.119,0.076,0.018,24.41011236,24.41011236,308.07,1.2,0.5,0,12.20505618,0,12.20505618,5180.766292,1424.691292,265.4,9.89942,68.516
2/12/2024 19:03,1.2,0.453,0.49,0.136,0.201,0.061,0.055,24.41011236,24.41011236,308.56,1.2,0.49,0,11.96095506,0,11.96095506,5192.727247,1424.691292,265.89,9.917697,69.155
2/12/2024 19:08,1.2,0.335,0.48,0.174,0.064,0.093,0.004,24.41011236,24.41011236,309.04,1.2,0.48,0,11.71685393,0,11.71685393,5204.444101,1424.691292,266.37,9.935601,69.803
2/12/2024 19:10,1.2,0.412,0.4,0.004,0.233,0.018,0.157,24.41011236,24.41011236,309.44,1.2,0.4,0,9.764044944,0,9.764044944,5214.208146,1424.691292,266.77,9.950521,70.523
2/12/2024 19:13,1.2,0.689,0.4,0.19,0.219,0.171,0.109,24.41011236,24.41011236,309.84,1.2,0.4,0,9.764044944,0,9.764044944,5223.972191,1424.691292,267.17,9.965441,71.243
2/12/2024 19:18,1.2,0.174,0.39,0.043,0.053,0.06,0.018,24.41011236,24.41011236,310.23,1.2,0.39,0,9.51994382,0,9.51994382,5233.492135,1424.691292,267.56,9.979988,71.972
2/12/2024 19:24,1.2,0.205,0.38,0.062,0.097,0.003,0.043,24.41011236,24.41011236,310.61,1.2,0.38,0,9.275842697,0,9.275842697,5242.767978,1424.691292,267.94,9.994162,72.71
2/12/2024 19:29,1.2,0.378,0.37,0.024,0.19,0.146,0.018,24.41011236,24.41011236,310.98,1.2,0.37,0,9.031741573,0,9.031741573,5251.799719,1424.691292,268.31,10.007963,73.457
2/12/2024 19:34,1.2,0.756,0.37,0.134,0.119,0.215,0.288,24.41011236,24.41011236,311.35,1.2,0.37,0,9.031741573,0,9.031741573,5260.831461,1424.691292,268.68,10.021764,74.204
2/12/2024 19:39,1.2,0.542,0.37,0.179,0.237,0.118,0.008,24.41011236,24.41011236,311.72,1.2,0.37,0,9.031741573,0,9.031741573,5269.863202,1424.691292,269.05,10.035565,74.951
2/12/2024 19:45,1.2,0.504,0.42,0.089,0.096,0.013,0.306,24.41011236,24.41011236,312.14,1.2,0.42,0,10.25224719,0,10.25224719,5280.11545,1424.691292,269.47,10.051231,75.653
2/12/2024 19:50,1.2,0.485,0.4,0.051,0.111,0.074,0.249,24.41011236,24.41011236,312.54,1.2,0.4,0,9.764044944,0,9.764044944,5289.879495,1424.691292,269.87,10.066151,76.373
2/12/2024 19:55,1.2,0.403,0.31,0.126,0.016,0.114,0.147,24.41011236,24.41011236,312.85,1.2,0.31,0,7.567134832,0,7.567134832,5297.446629,1424.691292,270.18,10.077714,77.174
2/12/2024 20:00,1.2,0.34,0.31,0.007,0.116,0.039,0.178,24.41011236,24.41011236,313.16,1.2,0.31,0,7.567134832,0,7.567134832,5305.013764,1424.691292,270.49,10.089277,77.975
2/12/2024 20:03,1.2,0.351,0.35,0.034,0.185,0.117,0.015,24.41011236,24.41011236,313.51,1.2,0.35,0,8.543539326,0,8.543539326,5313.557304,1424.691292,270.84,10.102332,78.74
2/12/2024 20:06,1.2,0.137,0.34,0.004,0.073,0.025,0.035,24.41011236,10,313.85,1.2,0.34,0,8.299438202,0,8.299438202,5321.856742,1424.691292,271.18,10.115014,79.514
2/12/2024 20:11,1.2,0.389,0.33,0.053,0.08,0.113,0.143,24.41011236,10,314.18,1.2,0.33,0,8.055337079,0,8.055337079,5329.912079,1424.691292,271.51,10.127323,80.297
2/12/2024 20:16,1.2,0.219,0.35,0.12,0.041,0.029,0.029,24.41011236,10,314.53,1.2,0.35,0,8.543539326,0,8.543539326,5338.455618,1424.691292,271.86,10.140378,81.062
2/12/2024 20:21,1.2,0.216,0.35,0.036,0.113,0.029,0.038,24.41011236,10,314.88,1.2,0.35,0,8.543539326,0,8.543539326,5346.999157,1424.691292,272.21,10.153433,81.827
2/12/2024 20:27,0,0,0.34,0.183,0.062,0.102,0.104,24.41011236,10,315.22,0,0.34,0,8.299438202,0,8.299438202,5355.298596,1424.691292,272.55,10.166115,81.44922222
2/12/2024 20:33,0,0,0.35,0.068,0.086,0.011,0.05,24.41011236,10,315.57,0,0.35,0,8.543539326,0,8.543539326,5363.842135,1424.691292,272.9,10.17917,81.06033333
2/12/2024 20:38,0,0,0.34,0.111,0.24,0.03,0.227,24.41011236,10,315.91,0,0.34,0,8.299438202,0,8.299438202,5372.141573,1424.691292,273.24,10.191852,80.68255556
2/12/2024 20:43,0,0,0.35,0.087,0.172,0.007,0.011,24.41011236,10,316.26,0,0.35,0,8.543539326,0,8.543539326,5380.685112,1424.691292,273.59,10.204907,80.29366667
2/12/2024 20:48,0,0,0.36,0.15,0.028,0.219,0.182,24.41011236,10,316.62,0,0.36,0,8.78764045,0,8.78764045,5389.472753,1424.691292,273.95,10.218335,79.89366667
2/12/2024 20:53,0,0,0.34,0.033,0.013,0.135,0.027,24.41011236,10,316.96,0,0.34,0,8.299438202,0,8.299438202,5397.772191,1424.691292,274.29,10.231017,79.51588889
2/12/2024 20:58,0,0,0.35,0.028,0.019,0.07,0.154,24.41011236,10,317.31,0,0.35,0,8.543539326,0,8.543539326,5406.31573,1424.691292,274.64,10.244072,79.127
2/12/2024 21:03,0,0,0.35,0.018,0.112,0.018,0.05,10,10,317.66,0,0,0.35,3.5,3.5,0,5406.31573,1428.191292,274.64,10.244072,79.127
2/12/2024 21:09,0,0,0.33,0.058,0.192,0.037,0.161,10,10,317.99,0,0,0.33,3.3,3.3,0,5406.31573,1431.491292,274.64,10.244072,79.127
2/12/2024 21:14,0,0,0.34,0.055,0.184,0.053,0.044,10,10,318.33,0,0,0.34,3.4,3.4,0,5406.31573,1434.891292,274.64,10.244072,79.127
2/12/2024 21:19,0,0,0.32,0.241,0.012,0.071,0.106,10,10,318.65,0,0,0.32,3.2,3.2,0,5406.31573,1438.091292,274.64,10.244072,79.127
2/12/2024 21:25,0,0,0.33,0.075,0.054,0.135,0.046,10,10,318.98,0,0,0.33,3.3,3.3,0,5406.31573,1441.391292,274.64,10.244072,79.127
2/12/2024 21:30,0,0,0.32,0.044,0.039,0.018,0.085,10,10,319.3,0,0,0.32,3.2,3.2,0,5406.31573,1444.591292,274.64,10.244072,79.127
2/12/2024 21:36,0,0,0.33,0.061,0.037,0.015,0.142,10,10,319.63,0,0,0.33,3.3,3.3,0,5406.31573,1447.891292,274.64,10.244072,79.127
2/12/2024 21:41,0,0,0.33,0.043,0.137,0.005,0.08,10,10,319.96,0,0,0.33,3.3,3.3,0,5406.31573,1451.191292,274.64,10.244072,79.127
2/12/2024 21:46,0,0,0.32,0.061,0.095,0.006,0.097,10,10,320.28,0,0,0.32,3.2,3.2,0,5406.31573,1454.391292,274.64,10.244072,79.127
2/12/2024 21:51,0,0,0.32,0.03,0.069,0.228,0.033,10,10,320.6,0,0,0.32,3.2,3.2,0,5406.31573,1457.591292,274.64,10.244072,79.127
2/12/2024 21:57,0,0,0.32,0.022,0.084,0.042,0.031,10,10,320.92,0,0,0.32,3.2,3.2,0,5406.31573,1460.791292,274.64,10.244072,79.127
2/12/2024 22:02,0,0,0.33,0.15,0.043,0.225,0.035,10,10,321.25,0,0,0.33,3.3,3.3,0,5406.31573,1464.091292,274.64,10.244072,79.127
2/12/2024 22:07,0,0,0.32,0.082,0.026,0.138,0.025,10,10,321.57,0,0,0.32,3.2,3.2,0,5406.31573,1467.291292,274.64,10.244072,79.127
2/12/2024 22:12,0,0,0.32,0.039,0.023,0.118,0.102,10,10,321.89,0,0,0.32,3.2,3.2,0,5406.31573,1470.491292,274.64,10.244072,79.127
2/12/2024 22:17,0,0,0.32,0.021,0.083,0.06,0.005,10,10,322.21,0,0,0.32,3.2,3.2,0,5406.31573,1473.691292,274.64,10.244072,79.127
2/12/2024 22:24,0,0,0.33,0.072,0.072,0.031,0.214,10,10,322.54,0,0,0.33,3.3,3.3,0,5406.31573,1476.991292,274.64,10.244072,79.127
2/12/2024 22:24,0,0,0.35,0.054,0.195,0.282,0.213,10,10,322.89,0,0,0.35,3.5,3.5,0,5406.31573,1480.491292,274.64,10.244072,79.127
2/12/2024 22:29,0,0,0.33,0.131,0.057,0.01,0.104,10,10,323.22,0,0,0.33,3.3,3.3,0,5406.31573,1483.791292,274.64,10.244072,79.127
2/12/2024 22:32,0,0,0.29,0.071,0.114,0.099,0.051,10,10,323.51,0,0,0.29,2.9,2.9,0,5406.31573,1486.691292,274.64,10.244072,79.127
2/12/2024 22:34,0,0,0.29,0.164,0.016,0.086,0.045,10,10,323.8,0,0,0.29,2.9,2.9,0,5406.31573,1489.591292,274.64,10.244072,79.127
2/12/2024 22:39,0,0,0.31,0.013,0.152,0.006,0.155,10,10,324.11,0,0,0.31,3.1,3.1,0,5406.31573,1492.691292,274.64,10.244072,79.127
2/12/2024 22:45,0,0,0.3,0.177,0.005,0.016,0.015,10,10,324.41,0,0,0.3,3,3,0,5406.31573,1495.691292,274.64,10.244072,79.127
2/12/2024 22:50,0,0,0.31,0.024,0.054,0.207,0.147,10,10,324.72,0,0,0.31,3.1,3.1,0,5406.31573,1498.791292,274.64,10.244072,79.127
2/12/2024 22:55,0,0,0.31,0.037,0.048,0.114,0.049,10,10,325.03,0,0,0.31,3.1,3.1,0,5406.31573,1501.891292,274.64,10.244072,79.127
2/12/2024 23:00,0,0,0.32,0.113,0.044,0.099,0.007,10,10,325.35,0,0,0.32,3.2,3.2,0,5406.31573,1505.091292,274.64,10.244072,79.127
2/12/2024 23:06,0,0,0.31,0.074,0.19,0.026,0.028,10,10,325.66,0,0,0.31,3.1,3.1,0,5406.31573,1508.191292,274.64,10.244072,79.127
2/12/2024 23:11,0,0,0.33,0.085,0.002,0.193,0.134,10,10,325.99,0,0,0.33,3.3,3.3,0,5406.31573,1511.491292,274.64,10.244072,79.127
2/12/2024 23:16,0,0,0.32,0.051,0.006,0.025,0.039,10,10,326.31,0,0,0.32,3.2,3.2,0,5406.31573,1514.691292,274.64,10.244072,79.127
2/12/2024 23:21,0,0,0.31,0.122,0.006,0.024,0.016,10,10,326.62,0,0,0.31,3.1,3.1,0,5406.31573,1517.791292,274.64,10.244072,79.127
2/12/2024 23:28,0,0,0.33,0.059,0.102,0.165,0.096,10,10,326.95,0,0,0.33,3.3,3.3,0,5406.31573,1521.091292,274.64,10.244072,79.127
2/12/2024 23:33,0,0,0.33,0.11,0.055,0.095,0.022,10,10,327.28,0,0,0.33,3.3,3.3,0,5406.31573,1524.391292,274.64,10.244072,79.127
2/12/2024 23:38,0,0,0.31,0.058,0.092,0.044,0.002,10,10,327.59,0,0,0.31,3.1,3.1,0,5406.31573,1527.491292,274.64,10.244072,79.127
2/12/2024 23:43,0,0,0.35,0.056,0.207,0.024,0.223,10,10,327.94,0,0,0.35,3.5,3.5,0,5406.31573,1530.991292,274.64,10.244072,79.127
2/12/2024 23:48,0,0,0.33,0.274,0.143,0.207,0.086,10,10,328.27,0,0,0.33,3.3,3.3,0,5406.31573,1534.291292,274.64,10.244072,79.127
2/12/2024 23:53,0,0,0.31,0.031,0.137,0.11,0.067,10,10,328.58,0,0,0.31,3.1,3.1,0,5406.31573,1537.391292,274.64,10.244072,79.127
3/12/2024 0:04,0,0,0.29,0.058,0.014,0.183,0.087,10,10,328.87,0,0,0.29,2.9,2.9,0,5406.31573,1540.291292,274.64,10.244072,79.127
3/12/2024 0:09,0,0,0.32,0.03,0.071,0.061,0.213,10,10,329.19,0,0,0.32,3.2,3.2,0,5406.31573,1543.491292,274.64,10.244072,79.127
3/12/2024 0:14,0,0,0.31,0.047,0.013,0.136,0.053,10,10,329.5,0,0,0.31,3.1,3.1,0,5406.31573,1546.591292,274.64,10.244072,79.127
3/12/2024 0:20,0,0,0.32,0.035,0.025,0.003,0.18,10,10,329.82,0,0,0.32,3.2,3.2,0,5406.31573,1549.791292,274.64,10.244072,79.127
3/12/2024 0:25,0,0,0.32,0.144,0.154,0.279,0.172,10,10,330.14,0,0,0.32,3.2,3.2,0,5406.31573,1552.991292,274.64,10.244072,79.127
3/12/2024 0:31,0,0,0.33,0.001,0.044,0.116,0.131,10,10,330.47,0,0,0.33,3.3,3.3,0,5406.31573,1556.291292,274.64,10.244072,79.127
3/12/2024 0:36,0,0,0.32,0.235,0.085,0.095,0.009,10,10,330.79,0,0,0.32,3.2,3.2,0,5406.31573,1559.491292,274.64,10.244072,79.127
3/12/2024 0:42,0,0,0.34,0.109,0.029,0.268,0.002,10,10,331.13,0,0,0.34,3.4,3.4,0,5406.31573,1562.891292,274.64,10.244072,79.127
3/12/2024 0:47,0,0,0.33,0.025,0.013,0.067,0.049,10,10,331.46,0,0,0.33,3.3,3.3,0,5406.31573,1566.191292,274.64,10.244072,79.127
3/12/2024 0:53,0,0,0.33,0.2,0.031,0.062,0.208,10,10,331.79,0,0,0.33,3.3,3.3,0,5406.31573,1569.491292,274.64,10.244072,79.127
3/12/2024 0:58,0,0,0.32,0.148,0.021,0.005,0.006,10,10,332.11,0,0,0.32,3.2,3.2,0,5406.31573,1572.691292,274.64,10.244072,79.127
3/12/2024 1:03,0,0,0.32,0.053,0.051,0.04,0.112,10,10,332.43,0,0,0.32,3.2,3.2,0,5406.31573,1575.891292,274.64,10.244072,79.127
3/12/2024 1:08,0,0,0.33,0.143,0.02,0.119,0.099,10,10,332.76,0,0,0.33,3.3,3.3,0,5406.31573,1579.191292,274.64,10.244072,79.127
3/12/2024 1:13,0,0,0.34,0.039,0.026,0.029,0.039,10,10,333.1,0,0,0.34,3.4,3.4,0,5406.31573,1582.591292,274.64,10.244072,79.127
3/12/2024 1:18,0,0,0.34,0.027,0.19,0.132,0.231,10,10,333.44,0,0,0.34,3.4,3.4,0,5406.31573,1585.991292,274.64,10.244072,79.127
3/12/2024 1:25,0,0,0.32,0.079,0.141,0.066,0.129,10,10,333.76,0,0,0.32,3.2,3.2,0,5406.31573,1589.191292,274.64,10.244072,79.127
3/12/2024 1:30,0,0,0.32,0.094,0.101,0.135,0.123,10,10,334.08,0,0,0.32,3.2,3.2,0,5406.31573,1592.391292,274.64,10.244072,79.127
3/12/2024 1:35,0,0,0.32,0.144,0.02,0.113,0.101,10,10,334.4,0,0,0.32,3.2,3.2,0,5406.31573,1595.591292,274.64,10.244072,79.127
3/12/2024 1:40,0,0,0.31,0.02,0.068,0.174,0.103,10,10,334.71,0,0,0.31,3.1,3.1,0,5406.31573,1598.691292,274.64,10.244072,79.127
3/12/2024 1:45,0,0,0.33,0.012,0.08,0.139,0.026,10,10,335.04,0,0,0.33,3.3,3.3,0,5406.31573,1601.991292,274.64,10.244072,79.127
3/12/2024 1:51,0,0,0.32,0.21,0.015,0.025,0.28,10,10,335.36,0,0,0.32,3.2,3.2,0,5406.31573,1605.191292,274.64,10.244072,79.127
3/12/2024 1:56,0,0,0.33,0.015,0.134,0.039,0.005,10,10,335.69,0,0,0.33,3.3,3.3,0,5406.31573,1608.491292,274.64,10.244072,79.127
3/12/2024 2:01,0,0,0.33,0.03,0.135,0.058,0.164,10,10,336.02,0,0,0.33,3.3,3.3,0,5406.31573,1611.791292,274.64,10.244072,79.127
3/12/2024 2:06,0,0,0.33,0.076,0.018,0.11,0.145,10,10,336.35,0,0,0.33,3.3,3.3,0,5406.31573,1615.091292,274.64,10.244072,79.127
3/12/2024 2:12,0,0,0.33,0.065,0.099,0.014,0.029,10,10,336.68,0,0,0.33,3.3,3.3,0,5406.31573,1618.391292,274.64,10.244072,79.127
3/12/2024 2:18,0,0,0.33,0.019,0.1,0.049,0.058,10,10,337.01,0,0,0.33,3.3,3.3,0,5406.31573,1621.691292,274.64,10.244072,79.127
3/12/2024 2:23,0,0,0.33,0.008,0.025,0.088,0.046,10,10,337.34,0,0,0.33,3.3,3.3,0,5406.31573,1624.991292,274.64,10.244072,79.127
3/12/2024 2:28,0,0,0.33,0.1,0.07,0.029,0.066,10,10,337.67,0,0,0.33,3.3,3.3,0,5406.31573,1628.291292,274.64,10.244072,79.127
3/12/2024 2:34,0,0,0.33,0.002,0.018,0.106,0.168,10,10,338,0,0,0.33,3.3,3.3,0,5406.31573,1631.591292,274.64,10.244072,79.127
3/12/2024 2:39,0,0,0.33,0.09,0.082,0.239,0.114,10,10,338.33,0,0,0.33,3.3,3.3,0,5406.31573,1634.891292,274.64,10.244072,79.127
3/12/2024 2:45,0,0,0.35,0.109,0.082,0.101,0.165,10,10,338.68,0,0,0.35,3.5,3.5,0,5406.31573,1638.391292,274.64,10.244072,79.127
